family_id,grid_cell_id,parameter_json,parameter_hash,selection_split,source_contract,candidate_row_source,feature_source_map_version,label_source_map_version,matching_feature_source_map_version,baseline_family_required_n,registry_frozen_before_label_readout,label_readout_started,blocking_reason
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__fa14aaff023d,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.0}",fa14aaff023d70b7b37e02f38b2abd196e5fe05145a6bf9d164b7aca02a13a14,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__cc542d49e10f,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.0}",cc542d49e10fa45841db8f993197ab6a0ed20c4de608c71630c602ebc997562c,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__82789fb6d8f2,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.03}",82789fb6d8f2a08aa1b0be922d20b952441e71eb009063f23d1166e1f017bfc0,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__b11e1528f798,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.03}",b11e1528f7985e1bd9948f61f525bef139a230f81398abc122c50965893d6e1f,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__1b9f82413162,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.0}",1b9f824131627039f6dd43efa1eaf0b31a5f474e559e08286af27379304baaa1,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__06af442bce70,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.0}",06af442bce7082e9836bb366d495766718e5f42e34f71e90de2d95b503732f5a,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__9b3313b47bf0,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.03}",9b3313b47bf0d1ef2a36dc87d47496b9b683992c4caf5fffd1d1c5dd81dde19e,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__c9f958611afe,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.15, ""return_5d_min"": 0.03}",c9f958611afe810778d0035a248706394add3d9092840c018b52f779ba81a98d,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__32e62e3c3b2e,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.0}",32e62e3c3b2e05f7e99eb779e3e913cc93051c96cb115fe3424b698e20c9d979,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__a2bab1afd1dd,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.0}",a2bab1afd1ddbf39c46dcc8cf30927eebba4e5d9f1456536c01ed4155d9d287b,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__f6239af3bd84,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.03}",f6239af3bd84c02f2744b1ca0751245f964fba6577b56bb6292f1682cb68cb03,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__b77cae1ae007,"{""close_to_ema60_min"": 0.0, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.03}",b77cae1ae00754e75d07714ed4199d8b2772a481a1ca8c628843b20a0f049908,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__83902f59a719,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.0}",83902f59a719ab96f2498120b5197d05eb8bdc4b6c4d0bab6101c6395bce4b73,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__d7615eae21fd,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.0}",d7615eae21fd9258c281c8f0afa4193c2342732d3a5efdaf4550484e125d5f72,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__f667c84f8bf3,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.03}",f667c84f8bf38639eb1772660a28ffa71dd5b920ffef3b3e778eb0fa363433eb,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__bd1ac4585d52,"{""close_to_ema60_min"": 0.02, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.03}",bd1ac4585d5284a1a7b7dbbac452dfbfd05362dcda05275f24f86469de9ed81f,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__84ad837bac78,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.0}",84ad837bac787da639190c9e4203f811872b152648819563076a8d579f99317a,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__464a8e2999d6,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.0}",464a8e2999d631d3f7fe6563cfe1cf2f7383cb5969aa78d84d1f00f76e65d932,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__6751e9078549,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""true"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.03}",6751e9078549bbae668ac4e873d62d9b8e53ff10833dd3cb4c94fba209f99b03,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,early_no_false_repair_10d_requires_ep07_direct_only
B6_low_drawdown_reclaim_or_ema_reclaim,B6-low-drawdown-reclaim-or-ema-reclaim__e16adeff9d97,"{""close_to_ema60_min"": 0.05, ""early_no_false_repair_10d_required"": ""false_or_missing_allowed"", ""market_drawdown_60d_min"": -0.1, ""return_5d_min"": 0.03}",e16adeff9d97bfc2a749b7b4c95dc3586e590a74b58c29f7709931c6b0998ede,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
