library_id,ordinal,feature_name,expression,expression_sha256,source,status
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,140,HIGH40,"Ref($high, 40)/$close",5a04b1c1651d5552433eef57d2ffaa5220ed94564581c15fd828517a62859be0,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,141,HIGH39,"Ref($high, 39)/$close",e211a43b2934ef3ff9f970d489c45c2d6817c6117bfaf3cfe8bf51a42bd2bf9a,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,142,HIGH38,"Ref($high, 38)/$close",1b2f721f607272babe7730625a0277eb8bd849fa6647328b7e210c29e9764e32,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,143,HIGH37,"Ref($high, 37)/$close",ecdd21d27357d709cee29914ea659c6b5a91daf5b98f8d3f259a50a4e10f21c0,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,144,HIGH36,"Ref($high, 36)/$close",aa8cbe8e0abf60af14a65219292258d53ac6658d1226015058aaded6c65a707e,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,145,HIGH35,"Ref($high, 35)/$close",71cb9ee8c4412dbae4318455cde88d971077adc9dfe17c6ec4ec650aac529a99,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,146,HIGH34,"Ref($high, 34)/$close",f53ff83dd9d152a5b6099a9cc0df68322d44d82aa8670ce0e935b4b47c03bcdb,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,147,HIGH33,"Ref($high, 33)/$close",55cf91a3e84e4c606047a55c7e7b4299c561889dc61e4e3665a9ec24daf4c0b2,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,148,HIGH32,"Ref($high, 32)/$close",5bc9dcc563c4538ff8d489744a85e5931389fc10384db1440850580457d7d6f1,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,149,HIGH31,"Ref($high, 31)/$close",624f208d3556a210cbb1572f2b5d039a8fab5a288f0e2df1f8fd1d90f17e17ff,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,150,HIGH30,"Ref($high, 30)/$close",5a58c29cdbd80f3103cf0740b18454ed68923608765191d519847c6dd6641fb8,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,151,HIGH29,"Ref($high, 29)/$close",de31bcf5c8b7c499bbd005d4ebfdc7007d395d674d19424721840cee8efaa715,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,152,HIGH28,"Ref($high, 28)/$close",105466726e521552c661b2ce872ba946038918f40e0dfa39c74a5e259a421c6b,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,153,HIGH27,"Ref($high, 27)/$close",50f5290924f4b2e8592eaa0dfb89a3132311a8267a255209848c36b2ae13c245,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,154,HIGH26,"Ref($high, 26)/$close",f5c334710172fcbbfbc1a5829fff82fe0807d966d596d17f5e87d3bddc5e0a3d,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,155,HIGH25,"Ref($high, 25)/$close",3d2324de7e9fedf75f0e44948fc86442d4fd7b378a8afdcb6f95c12e2a0d1d69,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,156,HIGH24,"Ref($high, 24)/$close",35e3baa23e2386032fb8bd88f3850af26c04d2c3dd674aeaf489a5baf2279919,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,157,HIGH23,"Ref($high, 23)/$close",1c270e39d89ee64acc62fed8c1f38f9c2035f70bcdb918b6ca1a42a70fa4ad9b,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,158,HIGH22,"Ref($high, 22)/$close",b148506d0f701a31bb70e622eb6bdaa01711aea3754f45a168d6e1d77784f711,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,159,HIGH21,"Ref($high, 21)/$close",379f1fbfe820283ae4ea7dfc4d17b13cdb88d9a67f46f00dc4174b470b727a2b,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,160,HIGH20,"Ref($high, 20)/$close",c27e8ab82b70ac4f72511c47ec51e1a0a81a0a719909931a7c0c7cd15250d46c,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,161,HIGH19,"Ref($high, 19)/$close",acd5c94a49e143c729432adea52eae623f61309f42b1b6df44d23058c99d7ce9,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,162,HIGH18,"Ref($high, 18)/$close",0c2dac66263c6cd65ae2259134c7e386c07023634fcacc38d7ffa06357e44ff3,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,163,HIGH17,"Ref($high, 17)/$close",51f55ae38ccbb54ce780c48b2fc975ceb15851c7d179b302b866b206e1d46c31,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,164,HIGH16,"Ref($high, 16)/$close",ede2a2977edd9cbd148c5ab32e5b5b40eaa1a18ab8af4c764eb544572bbcfe1f,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,165,HIGH15,"Ref($high, 15)/$close",aa60a36506cf144383b502a0d872797a07cc073bb8c9aa6548663de3650a91ac,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,166,HIGH14,"Ref($high, 14)/$close",70d0dfb020f0a6a815527d132683ecfabfd9dcef850180b2841aa872d284ca65,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,167,HIGH13,"Ref($high, 13)/$close",d3128b4116f3217f1af1e259e7f450017cab57f9371204824527e55e7f4c798c,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,168,HIGH12,"Ref($high, 12)/$close",8e9feb14272b35880ce4a8bc504032709e039160379dddbdc492ddd94ee3eb7f,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,169,HIGH11,"Ref($high, 11)/$close",5f295fc54da3812277e522d6cd175bf8413053458c803388c1eb7eae7ad41528,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,170,HIGH10,"Ref($high, 10)/$close",ee30c4f6c6b9e6be7ed5aaac03c68ff9fc84c01f952ce4a2e998d0f0be2a997b,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,171,HIGH9,"Ref($high, 9)/$close",a5d7135e51e9c102b76a84d1ad99274e6be57d304d22856095c1584ecdab091e,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,172,HIGH8,"Ref($high, 8)/$close",2182dafabc9cab31a07e4ac0d6b6879e36a9da3d593a37b4f0d546f2140e20f4,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,173,HIGH7,"Ref($high, 7)/$close",e9848eac13bcd683f5f838e5656f5b1761344022a9d71cd87a9b84b0fc3e1ce6,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,174,HIGH6,"Ref($high, 6)/$close",11193e5f7646d8b2040f43e8bd804188abf7545960f075cdb12acaeedd5a2b97,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,175,HIGH5,"Ref($high, 5)/$close",31bdaaba32b9c138e9b9024e7f6c4df6463458c40b3fe47ba4bea795c2fbf887,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,176,HIGH4,"Ref($high, 4)/$close",d3e331526cb37d8d70194b7bdff139a4c1de3f398b32ad6b0714a7313899fa49,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,177,HIGH3,"Ref($high, 3)/$close",6a6c6b4fe3cc73a4361f956c708e76c545809d830ee49f95cb2746368efb4559,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,178,HIGH2,"Ref($high, 2)/$close",170774e63d6e050ea1995dbef8982770a6152d8c524835d64ad1b128b4614c55,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,179,HIGH1,"Ref($high, 1)/$close",ca83a650929367e7e6ec6f30fe85e3ccd88af3fe3694f521095b45ee975adb6b,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,180,HIGH0,$high/$close,ed0204d1d90586b4de847409fa735f3ba09a590439421f2aa654e9e8198a0cc1,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,181,LOW59,"Ref($low, 59)/$close",09911e4fda30ff2fb9ba6101424d4eecc4d5d9e9ed39f996deca71d36fed8648,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,182,LOW58,"Ref($low, 58)/$close",919c0cdebf92ac892322274a64e255c888f676682e240e4f46c99ba7bce65ed7,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,183,LOW57,"Ref($low, 57)/$close",cc56eb352555cd6f27b6456782e3c16ac58f62102e2f6efbd2ba619e8eb6b419,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,184,LOW56,"Ref($low, 56)/$close",b2dd0df9a332ecde0676f146d2ac1fa543aad73f518d5d0b2aecfb849827d87b,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,185,LOW55,"Ref($low, 55)/$close",22c8a0cb1537833777b3878bf44f15bc72264d8e7508d5252a4ecb01ec32812c,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,186,LOW54,"Ref($low, 54)/$close",8cbc315e1139804596a9b32077bb523d91e19e0dc534444dfce0124083b2ebe7,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,187,LOW53,"Ref($low, 53)/$close",e54061513eb27c66e2d04f7fcac580c8076f17a6942a6109464507d6c297ac06,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,188,LOW52,"Ref($low, 52)/$close",9139c3fde10017818d033f2757c82adc33638447f1452a55aa4e814a8c355dfa,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,189,LOW51,"Ref($low, 51)/$close",a9ebaf4ef06d01ced0152888b5bce2cbfcc3962e1def4e2d122da9e4d7a0db97,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,190,LOW50,"Ref($low, 50)/$close",c11eb23e571e2c9d742be8de06fa4d8bfbe1457f2ae7ab20d43f07c3da3f53a3,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,191,LOW49,"Ref($low, 49)/$close",5038e04a053c3484427f4e230dec566eaa21a4bfb3297d6655692fb138ac6fc3,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,192,LOW48,"Ref($low, 48)/$close",1fe6fbc15e5ca5e422b9a246630e1fe589bd8496a496a4163945d427c4ca0dce,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,193,LOW47,"Ref($low, 47)/$close",5249b05be88d42df71d17a02cfb24610ab51df7500501129faa4b16690588522,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,194,LOW46,"Ref($low, 46)/$close",469ec50cedbfd8922f2f8720c0c196faa17ec979b6b4abcc8d5afdddedb42a8c,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,195,LOW45,"Ref($low, 45)/$close",66393f26582d14f39479275fc5de536d4ef74b2b05baa31d0897f0a434e67fbf,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,196,LOW44,"Ref($low, 44)/$close",301fb0fa5de5ae698ddfb66a16e0314837fc7770b951d3e728a1b0f88197f950,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,197,LOW43,"Ref($low, 43)/$close",bd396463e028d1fc4e7e299f7d5ae97ca50d3343f6d527535d305687abc53598,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,198,LOW42,"Ref($low, 42)/$close",08e2ca2ad8c6bb663c35844bbe65cb6bec362029364936c5916209d246676128,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,199,LOW41,"Ref($low, 41)/$close",594be26df3e453a9df64e92dd955eefed581a00f2a025d12ef21935c9568b3ab,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,200,LOW40,"Ref($low, 40)/$close",d68237c5fa0b87e4d69502fcfee74046d927079c528c32c1a23f029c833cc76b,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,201,LOW39,"Ref($low, 39)/$close",12ac76f2511c8539aa3ed35cf9a170c22827da5c2d5158a4a7f6e502e1fa128c,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,202,LOW38,"Ref($low, 38)/$close",1677ded06fa0630396c73a9dbcc57dac76b9c3646bd8e8177367ebf5af7ac97f,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,203,LOW37,"Ref($low, 37)/$close",fffda97b64f0fef817cded360d707cf0b13905b9cc971d125460c1e521d4f1c8,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,204,LOW36,"Ref($low, 36)/$close",4fe337ed4e64d053af765c5cb5708c6ae6f29fd851dce1a0dfa554b7760e534b,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,205,LOW35,"Ref($low, 35)/$close",ce78b916c797340df6f1c406ca197e6b53f78d805f7b513c83e9e11075c75a73,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,206,LOW34,"Ref($low, 34)/$close",dbe3b8186521d759e1d41bd5685e2e89a7712e0a93dc2f38cde737ad62547cdb,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,207,LOW33,"Ref($low, 33)/$close",4ec5d99d9cf34460d452e3347403dd1e26400cff68607e318e73c8b936414042,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,208,LOW32,"Ref($low, 32)/$close",ebd81cd18bf2b57994134abe9bb7cdf18d5b800a1520615aac93000d15ebe27e,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,209,LOW31,"Ref($low, 31)/$close",7c92f0d58793e59a6005fe370a938f3bcb1061b37273c24351be1dcd5d840b8c,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,210,LOW30,"Ref($low, 30)/$close",73c2e950838d27538b7b44499710793a5a5247c5b9c76e641b4d70089fba3e65,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,211,LOW29,"Ref($low, 29)/$close",1f178e03bbf655fc7d75325b4082c8b384bf2bb0a58d6a7c928cd7e9263a1f51,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,212,LOW28,"Ref($low, 28)/$close",727600c1df16f0158fa2c57eb1a24a1034215dc4478a1e4e012c25586b1e176c,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,213,LOW27,"Ref($low, 27)/$close",9913727a46f195a64619e54b6b0537deca177c5890d4dbcb8a5157c6e23bb036,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,214,LOW26,"Ref($low, 26)/$close",6c6c397b66a1cf96c049b67625df6c4c31cc8f4ec0c072948857126f43407a4e,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,215,LOW25,"Ref($low, 25)/$close",3812b996c48905b9cc2454599be95ff411c1df0f2134e31652e7659a7a32d1ef,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,216,LOW24,"Ref($low, 24)/$close",839a9de78f5da5265fa1545ca849c3f14dacb29ed2cbe88c30584943e59af12f,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,217,LOW23,"Ref($low, 23)/$close",03ec622f665ea0ff0b0d67dcdcec9c5e0d29a9c8362fe42711d93abd61912f1d,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,218,LOW22,"Ref($low, 22)/$close",e972e209ef7f0d71b3af3c7aad6e18e0f00749af24999fe9371dbba67f98d200,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,219,LOW21,"Ref($low, 21)/$close",17a86a3e442310bf73a6e1878de2c2b37351d94d2e745c82251f1b0c90d61161,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,220,LOW20,"Ref($low, 20)/$close",e625bc2a2227745d87f291ecbc998d41013fec347322cb24a0a4b9e0ad95bd8e,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,221,LOW19,"Ref($low, 19)/$close",eb90d03d5531ce4d5a46d70d7097d8d548457daeb3c494e9738141c8d6ba837d,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,222,LOW18,"Ref($low, 18)/$close",7fa9792f9a15689fdfc440ed5db27a0bc0493f34b627aa0efe2b63c841fbc871,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,223,LOW17,"Ref($low, 17)/$close",db219fba63285a3e9e72b3804ef87b7c41c6e6afe4fda4a89bbf4c47b0d6b5b5,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,224,LOW16,"Ref($low, 16)/$close",0e300b09504205e70ccfec6b80c96eaf275f6a684fb8cc912b505f3f520cbbd6,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,225,LOW15,"Ref($low, 15)/$close",f4546839924050359a3594f52504be7ad45f8cd7077418ced446e8b35ae65ab1,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,226,LOW14,"Ref($low, 14)/$close",60b7a6d2317d2e1f72bb5ba81256b93c21bd9da6737aa7ac0dfadcb1acbb8185,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,227,LOW13,"Ref($low, 13)/$close",ddcb6135cd8b8a2003698164fa8fc2aa45a2a4da3949375c042f8262d0f348ea,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
A300_QLIB_NO_VWAP_REGISTERED_ADAPTATION,228,LOW12,"Ref($low, 12)/$close",d5f30454ce8df311108084917bd5c9aae6f73db5e38cb5d48e0abb679b824e07,qlib.contrib.data.loader.Alpha360DL.get_feature_config; registered no-VWAP adaptation because the PIT provider has no audited $vwap field,pinned
