primitive_seed_id,token,token_type,token_source,mapped_formula_component,asof_rule,coverage_status,unmapped_token_count,context_slice_only_token_count,raw_numeric_threshold_token_count,leaf_or_tree_token_count,fold_id,oof_support_count,oof_weighted_support,token_coverage_pass,pass
E10C_SEED_53479d8c9f239136,atr_like_10 <= train_q85_90 and atr_like_10 <= train_q70_75 and atr_like_10 <= train_q55_60,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q85_90 and atr_like_10 <= train_q70_75 and atr_like_10 <= train_q55_60,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,283,356.4813804153174,True,True
E10C_SEED_53479d8c9f239136,atr_like_10 <= train_q85_90 and atr_like_10 <= train_q70_75 and atr_like_10 <= train_q55_60,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q85_90 and atr_like_10 <= train_q70_75 and atr_like_10 <= train_q55_60,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,374,368.5578987503617,True,True
E10C_SEED_53479d8c9f239136,atr_like_10 <= train_q85_90 and atr_like_10 <= train_q70_75 and atr_like_10 <= train_q55_60,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q85_90 and atr_like_10 <= train_q70_75 and atr_like_10 <= train_q55_60,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,652,689.2215902027679,True,True
E10C_SEED_7a0568ec505c8343,atr20_pct_market_rank <= train_q65_70 and ret_10d_industry_rank <= train_q75_80 and rank_evaporation_3d <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q65_70 and ret_10d_industry_rank <= train_q75_80 and rank_evaporation_3d <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,980,982.5873435482893,True,True
E10C_SEED_7a0568ec505c8343,atr20_pct_market_rank <= train_q65_70 and ret_10d_industry_rank <= train_q75_80 and rank_evaporation_3d <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q65_70 and ret_10d_industry_rank <= train_q75_80 and rank_evaporation_3d <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,725,716.9778587934281,True,True
E10C_SEED_7a0568ec505c8343,atr20_pct_market_rank <= train_q65_70 and ret_10d_industry_rank <= train_q75_80 and rank_evaporation_3d <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q65_70 and ret_10d_industry_rank <= train_q75_80 and rank_evaporation_3d <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,632,727.7662939201508,True,True
E10C_SEED_4eec69c79d1540f7,atr_like_10 <= train_q90_95 and atr20_pct_market_rank <= train_q65_70 and market_breadth_20d >= train_q15_20,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q90_95 and atr20_pct_market_rank <= train_q65_70 and market_breadth_20d >= train_q15_20,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,890,954.2608485337479,True,True
E10C_SEED_4eec69c79d1540f7,atr_like_10 <= train_q90_95 and atr20_pct_market_rank <= train_q65_70 and market_breadth_20d >= train_q15_20,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q90_95 and atr20_pct_market_rank <= train_q65_70 and market_breadth_20d >= train_q15_20,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,498,439.5465893498958,True,True
E10C_SEED_4eec69c79d1540f7,atr_like_10 <= train_q90_95 and atr20_pct_market_rank <= train_q65_70 and market_breadth_20d >= train_q15_20,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q90_95 and atr20_pct_market_rank <= train_q65_70 and market_breadth_20d >= train_q15_20,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,438,531.1673335315664,True,True
E10C_SEED_b2df3e41afe48cf0,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and amplitude_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and amplitude_10 >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,789,836.50409053877,True,True
E10C_SEED_b2df3e41afe48cf0,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and amplitude_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and amplitude_10 >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,596,597.9284320912168,True,True
E10C_SEED_b2df3e41afe48cf0,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and amplitude_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and amplitude_10 >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,360,290.4027790433403,True,True
E10C_SEED_ab9965482945174a,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and market_breadth_20d >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and market_breadth_20d >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,817,885.939333924944,True,True
E10C_SEED_ab9965482945174a,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and market_breadth_20d >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and market_breadth_20d >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,487,572.0758259696881,True,True
E10C_SEED_ab9965482945174a,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and market_breadth_20d >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q15_20 and market_breadth_20d >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,343,326.96961854833796,True,True
E10C_SEED_744a8d21add80144,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q95_100,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,613,755.8760841216836,True,True
E10C_SEED_744a8d21add80144,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q95_100,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,597,672.2426724824329,True,True
E10C_SEED_744a8d21add80144,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q95_100,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,183,119.6354016258071,True,True
E10C_SEED_348c5fecaad159cd,high_vol_constructive_ratio <= train_q40_45 and amplitude_20 >= train_q00_05 and atr20_pct >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,high_vol_constructive_ratio <= train_q40_45 and amplitude_20 >= train_q00_05 and atr20_pct >= train_q05_10,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,518,467.5993312353749,True,True
E10C_SEED_348c5fecaad159cd,high_vol_constructive_ratio <= train_q40_45 and amplitude_20 >= train_q00_05 and atr20_pct >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,high_vol_constructive_ratio <= train_q40_45 and amplitude_20 >= train_q00_05 and atr20_pct >= train_q05_10,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,426,418.0865471469283,True,True
E10C_SEED_348c5fecaad159cd,high_vol_constructive_ratio <= train_q40_45 and amplitude_20 >= train_q00_05 and atr20_pct >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,high_vol_constructive_ratio <= train_q40_45 and amplitude_20 >= train_q00_05 and atr20_pct >= train_q05_10,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,347,273.8928099777212,True,True
E10C_SEED_f91de5621023025e,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,569,667.0472972351247,True,True
E10C_SEED_f91de5621023025e,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,584,665.4772484235289,True,True
E10C_SEED_f91de5621023025e,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,365,349.6796711492293,True,True
E10C_SEED_80a32e304b42be51,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,613,755.8760841216836,True,True
E10C_SEED_80a32e304b42be51,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,592,665.438871001199,True,True
E10C_SEED_80a32e304b42be51,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q25_30 and industry_relative_strength_vs_market_60d >= train_q20_25 and ret_10d_market_rank <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,180,117.47527618595323,True,True
E10C_SEED_78d7e843114ce363,volatility_return_std_10 >= train_q10_15 and rank_evaporation_3d <= train_q90_95 and atr20_pct_market_rank <= train_q55_60,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and rank_evaporation_3d <= train_q90_95 and atr20_pct_market_rank <= train_q55_60,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,981,957.5424387235245,True,True
E10C_SEED_78d7e843114ce363,volatility_return_std_10 >= train_q10_15 and rank_evaporation_3d <= train_q90_95 and atr20_pct_market_rank <= train_q55_60,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and rank_evaporation_3d <= train_q90_95 and atr20_pct_market_rank <= train_q55_60,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,595,501.10846131459436,True,True
E10C_SEED_78d7e843114ce363,volatility_return_std_10 >= train_q10_15 and rank_evaporation_3d <= train_q90_95 and atr20_pct_market_rank <= train_q55_60,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and rank_evaporation_3d <= train_q90_95 and atr20_pct_market_rank <= train_q55_60,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,295,255.2078711563911,True,True
E10C_SEED_bc47b25b0ecb84be,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,590,710.4752730031516,True,True
E10C_SEED_bc47b25b0ecb84be,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,548,565.5721753439553,True,True
E10C_SEED_bc47b25b0ecb84be,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and amplitude_10 >= train_q00_05,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2023,19,12.246544569082056,False,False
E10C_SEED_515e68bec801336e,market_volatility_regime >= train_q30_35 and high_vol_destructive_ratio >= train_q00_05 and industry_breadth_20d <= train_q70_75,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and high_vol_destructive_ratio >= train_q00_05 and industry_breadth_20d <= train_q70_75,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,1127,912.6393849315249,True,True
E10C_SEED_515e68bec801336e,market_volatility_regime >= train_q30_35 and high_vol_destructive_ratio >= train_q00_05 and industry_breadth_20d <= train_q70_75,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and high_vol_destructive_ratio >= train_q00_05 and industry_breadth_20d <= train_q70_75,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,914,888.1038220793487,True,True
E10C_SEED_515e68bec801336e,market_volatility_regime >= train_q30_35 and high_vol_destructive_ratio >= train_q00_05 and industry_breadth_20d <= train_q70_75,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and high_vol_destructive_ratio >= train_q00_05 and industry_breadth_20d <= train_q70_75,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2023,19,12.246544569082056,False,False
E10C_SEED_2a75345918963890,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_min_low_20 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_min_low_20 >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,578,698.2106097405739,True,True
E10C_SEED_2a75345918963890,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_min_low_20 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_min_low_20 >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,556,585.5843034507744,True,True
E10C_SEED_2a75345918963890,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_min_low_20 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q20_25 and close_over_min_low_20 >= train_q00_05,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2023,19,12.246544569082056,False,False
E10C_SEED_671d9265724aba56,market_volatility_regime >= train_q30_35 and market_breadth_20d <= train_q60_65 and atr20_pct_market_rank >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and market_breadth_20d <= train_q60_65 and atr20_pct_market_rank >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,634,609.9085455316254,True,True
E10C_SEED_671d9265724aba56,market_volatility_regime >= train_q30_35 and market_breadth_20d <= train_q60_65 and atr20_pct_market_rank >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and market_breadth_20d <= train_q60_65 and atr20_pct_market_rank >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,650,646.2041364665229,True,True
E10C_SEED_671d9265724aba56,market_volatility_regime >= train_q30_35 and market_breadth_20d <= train_q60_65 and atr20_pct_market_rank >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and market_breadth_20d <= train_q60_65 and atr20_pct_market_rank >= train_q00_05,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2023,19,12.246544569082056,False,False
E10C_SEED_32825724c21a04df,market_volatility_regime >= train_q25_30 and high_vol_constructive_ratio <= train_q40_45 and rank_persistence_5d <= train_q85_90,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q25_30 and high_vol_constructive_ratio <= train_q40_45 and rank_persistence_5d <= train_q85_90,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,623,584.5432005227466,True,True
E10C_SEED_32825724c21a04df,market_volatility_regime >= train_q25_30 and high_vol_constructive_ratio <= train_q40_45 and rank_persistence_5d <= train_q85_90,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q25_30 and high_vol_constructive_ratio <= train_q40_45 and rank_persistence_5d <= train_q85_90,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,539,593.1099508349292,True,True
E10C_SEED_32825724c21a04df,market_volatility_regime >= train_q25_30 and high_vol_constructive_ratio <= train_q40_45 and rank_persistence_5d <= train_q85_90,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q25_30 and high_vol_constructive_ratio <= train_q40_45 and rank_persistence_5d <= train_q85_90,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,66,46.23768130428387,True,True
E10C_SEED_ec3c4f86fb5f5a29,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q35_40 and ret_10d_market_rank <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q35_40 and ret_10d_market_rank <= train_q95_100,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,411,443.0659798168191,True,True
E10C_SEED_ec3c4f86fb5f5a29,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q35_40 and ret_10d_market_rank <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q35_40 and ret_10d_market_rank <= train_q95_100,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,228,370.15108676036647,True,True
E10C_SEED_ec3c4f86fb5f5a29,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q35_40 and ret_10d_market_rank <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and industry_relative_strength_vs_market_60d >= train_q35_40 and ret_10d_market_rank <= train_q95_100,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2023,18,11.827145323385599,False,False
E10C_SEED_d8235a33c477948a,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and volume_price_divergence_20 >= train_q20_25,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and volume_price_divergence_20 >= train_q20_25,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,604,571.3087846781133,True,True
E10C_SEED_d8235a33c477948a,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and volume_price_divergence_20 >= train_q20_25,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and volume_price_divergence_20 >= train_q20_25,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,482,552.5015332070413,True,True
E10C_SEED_d8235a33c477948a,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and volume_price_divergence_20 >= train_q20_25,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and volume_price_divergence_20 >= train_q20_25,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,176,210.0798273311523,True,True
E10C_SEED_5b66c878424cb989,market_volatility_regime >= train_q30_35 and high_vol_constructive_ratio <= train_q40_45 and market_volatility_regime >= train_q40_45,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and high_vol_constructive_ratio <= train_q40_45 and market_volatility_regime >= train_q40_45,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,655,654.8556711051317,True,True
E10C_SEED_5b66c878424cb989,market_volatility_regime >= train_q30_35 and high_vol_constructive_ratio <= train_q40_45 and market_volatility_regime >= train_q40_45,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and high_vol_constructive_ratio <= train_q40_45 and market_volatility_regime >= train_q40_45,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,486,531.3829793530228,True,True
E10C_SEED_5b66c878424cb989,market_volatility_regime >= train_q30_35 and high_vol_constructive_ratio <= train_q40_45 and market_volatility_regime >= train_q40_45,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and high_vol_constructive_ratio <= train_q40_45 and market_volatility_regime >= train_q40_45,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2023,8,5.348882041542916,False,False
E10C_SEED_9c4c5481958d1e71,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and market_breadth_20d <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and market_breadth_20d <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,512,519.4254828028774,True,True
E10C_SEED_9c4c5481958d1e71,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and market_breadth_20d <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and market_breadth_20d <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,364,475.192248479039,True,True
E10C_SEED_9c4c5481958d1e71,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and market_breadth_20d <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q20_25 and high_vol_constructive_ratio <= train_q40_45 and market_breadth_20d <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,212,249.39790194254726,True,True
E10C_SEED_e2a754ad20eeb80e,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and industry_relative_strength_vs_market_20d >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and industry_relative_strength_vs_market_20d >= train_q05_10,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,676,608.7488231307541,True,True
E10C_SEED_e2a754ad20eeb80e,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and industry_relative_strength_vs_market_20d >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and industry_relative_strength_vs_market_20d >= train_q05_10,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,613,502.3690825156168,True,True
E10C_SEED_e2a754ad20eeb80e,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and industry_relative_strength_vs_market_20d >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and industry_relative_strength_vs_market_20d >= train_q05_10,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,643,588.8163487752339,True,True
E10C_SEED_33b0421f8e30afba,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and rank_evaporation_2d >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and rank_evaporation_2d >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,753,681.8805693415923,True,True
E10C_SEED_33b0421f8e30afba,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and rank_evaporation_2d >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and rank_evaporation_2d >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,670,531.5954639069588,True,True
E10C_SEED_33b0421f8e30afba,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and rank_evaporation_2d >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,high_vol_constructive_ratio >= train_q40_45 and money_price_coherence_20 >= train_q00_05 and rank_evaporation_2d >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,632,548.6721060904822,True,True
E10C_SEED_991c66096282c8c9,atr20_pct_market_rank <= train_q65_70 and close_over_min_low_20 <= train_q45_50 and market_breadth_20d <= train_q65_70,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q65_70 and close_over_min_low_20 <= train_q45_50 and market_breadth_20d <= train_q65_70,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,626,634.1100100320964,True,True
E10C_SEED_991c66096282c8c9,atr20_pct_market_rank <= train_q65_70 and close_over_min_low_20 <= train_q45_50 and market_breadth_20d <= train_q65_70,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q65_70 and close_over_min_low_20 <= train_q45_50 and market_breadth_20d <= train_q65_70,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,333,475.06297058627473,True,True
E10C_SEED_991c66096282c8c9,atr20_pct_market_rank <= train_q65_70 and close_over_min_low_20 <= train_q45_50 and market_breadth_20d <= train_q65_70,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q65_70 and close_over_min_low_20 <= train_q45_50 and market_breadth_20d <= train_q65_70,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,477,510.0273107937554,True,True
E10C_SEED_b7a61cc352431def,market_volatility_regime >= train_q30_35 and high_vol_constructive_ratio <= train_q40_45 and market_volatility_regime >= train_q45_50,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and high_vol_constructive_ratio <= train_q40_45 and market_volatility_regime >= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,655,654.8556711051317,True,True
E10C_SEED_b7a61cc352431def,market_volatility_regime >= train_q30_35 and high_vol_constructive_ratio <= train_q40_45 and market_volatility_regime >= train_q45_50,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime >= train_q30_35 and high_vol_constructive_ratio <= train_q40_45 and market_volatility_regime >= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,452,476.80664404314655,True,True
