datetime,instruments,ema_state,market_ok_entry,width_ok_entry,industry_ok_entry,trend_score_top20_entry,breakout_entry,pullback_entry,combined_entry,trend_score_median
2025-02-17,280,64,0,0,0,0,0,0,0,
2025-02-18,280,61,61,0,0,0,0,0,0,
2025-02-19,280,62,62,0,0,0,0,0,0,
2025-02-20,280,60,60,0,0,0,0,0,0,
2025-02-21,280,54,54,0,0,0,0,0,0,
2025-02-24,280,65,65,0,0,0,0,0,0,
2025-02-25,280,59,59,0,0,0,0,0,0,
2025-02-26,280,61,61,0,0,0,0,0,0,
2025-02-27,280,66,66,0,0,0,0,0,0,
2025-02-28,280,60,60,0,0,0,0,0,0,
2025-03-03,280,60,60,0,0,0,0,0,0,
2025-03-04,280,69,69,0,0,0,0,0,0,
2025-03-05,280,67,67,0,0,0,0,0,0,
2025-03-06,280,72,72,72,42,8,0,2,2,0.1880676649447394
2025-03-07,280,66,66,0,0,0,0,0,0,
2025-03-10,280,65,65,0,0,0,0,0,0,
2025-03-11,280,68,68,0,0,0,0,0,0,
2025-03-12,280,73,73,0,0,0,0,0,0,
2025-03-13,280,67,67,0,0,0,0,0,0,
2025-03-14,280,70,70,70,46,9,0,2,2,0.16435428072257413
2025-03-17,280,74,74,74,48,9,0,3,3,0.19241763450388827
2025-03-18,280,76,76,76,49,9,0,3,3,0.19865379806490896
2025-03-19,280,83,83,83,48,9,0,4,4,0.19558783642635416
2025-03-20,280,87,87,87,67,13,0,3,3,0.22677580238421263
2025-03-21,280,76,76,0,0,0,0,0,0,
2025-03-24,280,79,79,0,0,0,0,0,0,
2025-03-25,280,77,77,0,0,0,0,0,0,
2025-03-26,280,83,83,0,0,0,0,0,0,
2025-03-27,280,89,89,0,0,0,0,0,0,
2025-03-28,280,80,80,0,0,0,0,0,0,
2025-03-31,280,67,0,0,0,0,0,0,0,
2025-04-01,280,69,0,0,0,0,0,0,0,
2025-04-02,280,70,0,0,0,0,0,0,0,
2025-04-03,280,60,0,0,0,0,0,0,0,
2025-04-07,280,20,0,0,0,0,0,0,0,
2025-04-08,280,36,0,0,0,0,0,0,0,
2025-04-09,280,32,0,0,0,0,0,0,0,
2025-04-10,280,43,0,0,0,0,0,0,0,
2025-04-11,280,53,0,0,0,0,0,0,0,
2025-04-14,280,51,0,0,0,0,0,0,0,
2025-04-15,280,54,0,0,0,0,0,0,0,
2025-04-16,280,49,0,0,0,0,0,0,0,
2025-04-17,280,51,0,0,0,0,0,0,0,
2025-04-18,280,53,0,0,0,0,0,0,0,
2025-04-21,280,58,0,0,0,0,0,0,0,
2025-04-22,280,62,0,0,0,0,0,0,0,
2025-04-23,280,67,0,0,0,0,0,0,0,
2025-04-24,280,64,0,0,0,0,0,0,0,
2025-04-25,280,68,0,0,0,0,0,0,0,
2025-04-28,280,62,0,0,0,0,0,0,0,
2025-04-29,280,63,0,0,0,0,0,0,0,
2025-04-30,280,59,0,0,0,0,0,0,0,
2025-05-06,280,55,0,0,0,0,0,0,0,
2025-05-07,280,64,0,0,0,0,0,0,0,
2025-05-08,280,65,0,0,0,0,0,0,0,
2025-05-09,280,60,0,0,0,0,0,0,0,
2025-05-12,280,67,0,0,0,0,0,0,0,
2025-05-13,280,70,0,0,0,0,0,0,0,
2025-05-14,280,59,0,0,0,0,0,0,0,
2025-05-15,280,61,0,0,0,0,0,0,0,
2025-05-16,280,70,0,0,0,0,0,0,0,
2025-05-19,280,75,0,0,0,0,0,0,0,
2025-05-20,280,68,0,0,0,0,0,0,0,
2025-05-21,280,70,0,0,0,0,0,0,0,
2025-05-22,280,62,62,0,0,0,0,0,0,
2025-05-23,280,79,79,0,0,0,0,0,0,
2025-05-26,280,76,76,0,0,0,0,0,0,
2025-05-27,280,74,0,0,0,0,0,0,0,
2025-05-28,280,72,0,0,0,0,0,0,0,
2025-05-29,280,79,79,0,0,0,0,0,0,
2025-05-30,280,77,0,0,0,0,0,0,0,
2025-06-03,280,66,0,0,0,0,0,0,0,
2025-06-04,280,64,64,0,0,0,0,0,0,
2025-06-05,280,77,77,0,0,0,0,0,0,
2025-06-06,280,78,78,0,0,0,0,0,0,
2025-06-09,280,79,79,79,67,13,0,2,2,0.3994595058144101
2025-06-10,280,75,75,0,0,0,0,0,0,
2025-06-11,280,73,73,73,56,11,0,1,1,0.37178479581222146
2025-06-12,280,67,67,67,54,10,1,2,3,0.3335229897762507
2025-06-13,280,71,71,71,58,11,0,0,0,0.30775004176355664
2025-06-16,280,71,71,0,0,0,0,0,0,
2025-06-17,280,82,82,82,67,13,0,0,0,0.3612890808899146
2025-06-18,280,75,75,75,62,12,2,3,5,0.27944948148094495
2025-06-19,280,76,0,0,0,0,0,0,0,
2025-06-20,280,65,0,0,0,0,0,0,0,
2025-06-23,280,65,0,0,0,0,0,0,0,
2025-06-24,280,71,71,71,54,10,0,1,1,0.27959360206462164
2025-06-25,280,64,64,64,30,6,1,1,2,0.3345618239973911
2025-06-26,280,71,71,71,50,10,0,1,1,0.24706410145640056
2025-06-27,280,85,85,85,68,13,0,1,1,0.3603251508499967
2025-06-30,280,89,89,89,69,13,1,1,2,0.31030885347688897
2025-07-01,280,84,84,84,67,13,2,5,7,0.14510889792701762
2025-07-02,280,90,90,90,69,13,0,4,4,0.19807018684650657
2025-07-03,280,91,91,91,68,13,0,3,3,0.2889325116065162
2025-07-04,280,95,95,95,75,15,2,3,5,0.23170570036377713
2025-07-07,280,87,87,87,72,14,0,2,2,0.15028739598991636
2025-07-08,280,104,104,104,81,16,1,3,4,0.14270862468405668
2025-07-09,280,104,104,104,84,16,0,3,3,0.15464774078918825
2025-07-10,280,103,103,103,90,18,1,5,6,0.06400304402154093
2025-07-11,280,106,106,106,87,17,0,0,0,0.1209127673183262
2025-07-14,280,114,114,114,93,18,1,1,2,0.07479450514907811
2025-07-15,280,116,116,116,96,19,1,1,2,0.03139529473942132
2025-07-16,281,121,121,121,102,20,0,1,1,0.05435616502125869
2025-07-17,281,115,115,115,97,19,4,5,9,-0.00013678794336662026
2025-07-18,281,117,117,117,101,20,1,8,9,-0.004974778785547003
2025-07-21,281,102,102,102,89,17,1,3,4,-0.035453730762094994
2025-07-22,281,95,95,95,81,16,1,1,2,-0.09010133945646158
2025-07-23,281,109,109,109,94,18,2,3,5,-0.050805071200635085
2025-07-24,281,90,90,90,57,11,1,5,6,-0.12467374163102568
2025-07-25,281,105,105,105,71,14,1,1,2,-0.08784182969118051
2025-07-28,281,110,110,110,69,13,1,2,3,-0.12027131015346837
2025-07-29,281,107,107,107,69,13,0,6,6,-0.11934523538488026
2025-07-30,281,125,125,125,89,17,1,2,3,-0.11603502688235177
2025-07-31,281,131,131,131,88,17,0,1,1,0.037013588652063834
2025-08-01,281,131,131,131,94,18,0,3,3,0.08160245697666124
2025-08-04,281,139,139,139,120,24,0,13,13,0.006251565488434013
2025-08-05,281,145,145,145,122,24,0,7,7,0.007680658736966595
2025-08-06,281,137,137,137,120,24,1,5,6,-0.05542243748389096
2025-08-07,281,138,138,138,120,24,0,1,1,-0.04396229173052335
2025-08-08,281,135,135,135,114,22,0,7,7,-0.07631664575272254
2025-08-11,281,139,139,139,103,20,0,8,8,-0.05451627272252012
2025-08-12,281,139,139,139,103,20,0,6,6,-0.03341462649179451
2025-08-13,281,120,120,120,88,17,2,0,2,-0.006082379963681054
2025-08-14,281,126,126,126,92,18,0,0,0,0.03277501745439519
2025-08-15,281,110,110,110,83,16,5,2,7,-0.06197827787253231
2025-08-18,281,109,109,109,84,16,0,0,0,-0.06280835561676394
2025-08-19,281,122,122,122,96,19,0,1,1,-0.04229029936280137
2025-08-20,281,117,117,117,88,17,1,8,9,-0.034728256119190726
2025-08-21,281,121,121,121,90,18,0,0,0,-0.053355512094741
2025-08-22,281,91,91,91,60,12,0,7,7,-0.0748928793292257
2025-08-25,281,77,77,77,51,10,1,0,1,-0.13979621375307846
2025-08-26,281,94,94,94,65,13,1,2,3,-0.0968632351328147
2025-08-27,281,127,127,127,91,18,0,0,0,-0.0222317979903551
2025-08-28,281,118,118,118,77,15,3,7,10,-0.044368735700226876
2025-08-29,281,103,103,103,75,15,1,2,3,-0.05902546602210219
2025-09-01,281,95,95,95,69,13,0,1,1,-0.10858717344008524
2025-09-02,281,122,122,122,79,15,0,0,0,-0.08868850688560045
2025-09-03,281,104,104,104,48,9,1,0,1,0.028613290191984202
2025-09-04,281,113,113,113,47,9,0,0,0,0.2199347402492114
2025-09-05,281,104,104,104,51,10,1,5,6,0.07837657631327546
2025-09-08,281,99,99,99,50,10,0,0,0,-0.038819000294293686
2025-09-09,281,101,101,101,54,10,0,0,0,0.041073684890394535
2025-09-10,281,109,109,109,63,12,0,1,1,0.10150457728890286
2025-09-11,281,122,122,122,64,12,0,4,4,0.05266701714990066
2025-09-12,281,110,110,110,62,12,0,3,3,0.042716636765045904
2025-09-15,281,112,112,112,70,14,0,0,0,0.017102117416472697
2025-09-16,281,110,110,110,75,15,0,1,1,0.0247179710114077
2025-09-17,281,107,107,107,74,14,0,4,4,-0.0024717164346791916
2025-09-18,281,96,96,96,72,14,1,1,2,0.053374350202629706
2025-09-19,281,99,99,99,76,15,1,7,8,0.008168385896328081
2025-09-22,281,100,100,100,68,13,0,2,2,0.06543672356833358
2025-09-23,281,95,95,95,62,12,0,3,3,0.018141811992038317
2025-09-24,281,95,95,95,58,11,0,5,5,0.07529804164244538
2025-09-25,281,88,88,88,51,10,1,0,1,0.09656618524950873
2025-09-26,281,91,91,91,56,11,0,0,0,0.10571729348958533
2025-09-29,281,86,86,86,45,9,0,3,3,0.005450965819065512
2025-09-30,281,78,78,78,41,8,1,3,4,0.004849848602304377
2025-10-09,281,54,54,54,17,3,0,0,0,-0.009841906345418053
2025-10-10,281,85,85,85,46,9,0,0,0,0.14068322486400267
2025-10-13,281,93,93,93,48,9,0,3,3,0.04123799796380199
2025-10-14,281,98,98,98,46,9,0,0,0,0.22806064019881933
2025-10-15,281,94,94,94,40,8,0,0,0,0.2545078047122401
2025-10-16,281,100,100,100,38,7,0,1,1,0.2875858146280259
2025-10-17,281,93,93,93,43,8,0,0,0,0.23392982173954913
2025-10-20,281,99,99,99,46,9,0,1,1,0.25831814572119005
2025-10-21,281,116,116,116,52,10,0,6,6,0.21943522812717176
2025-10-22,281,111,111,111,50,10,0,3,3,0.245341294132985
2025-10-23,281,107,107,107,47,9,0,9,9,0.20334342601188934
2025-10-24,281,109,109,109,41,8,0,1,1,0.09050031941837286
2025-10-27,281,105,105,105,40,8,0,1,1,0.07571931577585347
2025-10-28,281,114,114,114,46,9,0,0,0,0.08959560202946597
2025-10-29,281,105,105,105,36,7,0,4,4,0.04910878773119524
2025-10-30,281,108,108,108,38,7,0,0,0,0.049163198762157606
2025-10-31,281,103,103,103,41,8,0,0,0,0.06719574696762137
2025-11-03,281,92,92,92,39,7,0,1,1,0.060899618260373815
2025-11-04,281,96,96,96,34,6,0,0,0,0.3466091636227524
2025-11-05,281,90,90,90,34,6,0,4,4,0.45016888226459156
2025-11-06,281,99,99,99,33,6,0,2,2,0.2352467653366594
2025-11-07,281,94,94,94,30,6,0,1,1,0.15643721987077697
2025-11-10,281,86,86,86,29,5,0,0,0,0.30640969293825
2025-11-11,281,94,94,94,36,7,0,0,0,0.3920922030299696
2025-11-12,281,91,91,91,31,6,0,1,1,0.327318234768749
2025-11-13,281,88,88,88,33,6,1,2,3,0.21161282887513716
2025-11-14,281,95,95,95,43,8,0,1,1,0.3579849582679512
2025-11-17,281,80,80,0,0,0,0,0,0,
2025-11-18,281,85,85,0,0,0,0,0,0,
2025-11-19,281,83,83,0,0,0,0,0,0,
2025-11-20,281,80,80,0,0,0,0,0,0,
2025-11-21,281,62,0,0,0,0,0,0,0,
2025-11-24,281,63,0,0,0,0,0,0,0,
2025-11-25,281,71,0,0,0,0,0,0,0,
2025-11-26,281,72,0,0,0,0,0,0,0,
2025-11-27,281,72,0,0,0,0,0,0,0,
2025-11-28,281,74,74,0,0,0,0,0,0,
2025-12-01,281,73,73,73,41,8,0,2,2,0.32780176743423567
2025-12-02,281,70,70,0,0,0,0,0,0,
2025-12-03,282,67,67,0,0,0,0,0,0,
2025-12-04,282,64,64,0,0,0,0,0,0,
2025-12-05,282,60,60,0,0,0,0,0,0,
2025-12-08,282,64,64,0,0,0,0,0,0,
2025-12-09,282,72,72,0,0,0,0,0,0,
2025-12-10,282,70,70,0,0,0,0,0,0,
2025-12-11,282,72,72,0,0,0,0,0,0,
2025-12-12,282,69,69,0,0,0,0,0,0,
2025-12-15,282,68,68,0,0,0,0,0,0,
2025-12-16,282,64,0,0,0,0,0,0,0,
2025-12-17,282,63,63,0,0,0,0,0,0,
2025-12-18,282,66,66,0,0,0,0,0,0,
2025-12-19,282,69,69,0,0,0,0,0,0,
2025-12-22,282,67,67,0,0,0,0,0,0,
2025-12-23,282,68,68,0,0,0,0,0,0,
2025-12-24,282,73,73,0,0,0,0,0,0,
2025-12-25,282,79,79,79,41,8,1,3,4,0.3631609411807224
2025-12-26,282,70,70,70,36,7,1,1,2,0.1770228543991067
2025-12-29,282,82,82,82,50,10,0,0,0,0.26834395111259635
2025-12-30,282,83,83,83,48,9,0,3,3,0.25640310934497723
2025-12-31,282,79,79,79,44,8,1,1,2,0.23271579361798805
2026-01-05,282,76,76,76,40,8,1,0,1,0.1248569317206851
2026-01-06,282,62,62,62,42,8,0,0,0,0.0233180051766047
2026-01-07,282,62,62,62,44,8,2,1,3,-0.07946128995812601
2026-01-08,282,74,74,74,55,11,0,1,1,0.0017914909991194883
2026-01-09,282,73,73,73,58,11,0,1,1,0.04830658017688605
2026-01-12,282,72,72,72,62,12,0,0,0,0.04311425207190645
2026-01-13,282,79,79,79,66,13,0,1,1,0.003422842913622725
2026-01-14,282,84,84,84,75,15,1,0,1,-0.02279797092276796
2026-01-15,282,81,81,81,71,14,1,0,1,-0.05503018932913875
2026-01-16,282,83,83,83,70,14,0,0,0,-0.03762364795489569
2026-01-19,282,83,83,83,67,13,2,3,5,-0.012381656138007922
2026-01-20,282,80,80,80,72,14,1,1,2,-0.06957395293022725
2026-01-21,282,84,84,84,78,15,1,2,3,0.0055334036269806645
2026-01-22,282,84,84,84,71,14,0,3,3,0.04815302286551816
2026-01-23,282,82,82,82,74,14,0,0,0,-0.04593791113617911
2026-01-26,282,78,78,78,68,13,0,0,0,-0.0841265549064807
2026-01-27,282,79,79,0,0,0,0,0,0,
2026-01-28,282,73,73,0,0,0,0,0,0,
2026-01-29,282,60,60,0,0,0,0,0,0,
2026-01-30,282,72,72,0,0,0,0,0,0,
2026-02-02,282,67,0,0,0,0,0,0,0,
2026-02-03,282,69,69,0,0,0,0,0,0,
2026-02-04,282,68,68,0,0,0,0,0,0,
2026-02-05,282,67,67,0,0,0,0,0,0,
2026-02-06,282,74,0,0,0,0,0,0,0,
2026-02-09,282,72,72,0,0,0,0,0,0,
2026-02-10,282,75,75,0,0,0,0,0,0,
2026-02-11,282,73,73,0,0,0,0,0,0,
2026-02-12,282,70,70,0,0,0,0,0,0,
2026-02-13,282,76,76,0,0,0,0,0,0,
2026-02-24,282,74,74,0,0,0,0,0,0,
2026-02-25,282,74,74,0,0,0,0,0,0,
2026-02-26,282,76,76,0,0,0,0,0,0,
2026-02-27,282,76,76,0,0,0,0,0,0,
2026-03-02,282,54,54,0,0,0,0,0,0,
2026-03-03,282,53,0,0,0,0,0,0,0,
2026-03-04,282,53,0,0,0,0,0,0,0,
2026-03-05,282,56,0,0,0,0,0,0,0,
2026-03-06,282,55,0,0,0,0,0,0,0,
2026-03-09,282,54,0,0,0,0,0,0,0,
2026-03-10,282,60,60,0,0,0,0,0,0,
2026-03-11,282,57,57,0,0,0,0,0,0,
2026-03-12,282,47,47,0,0,0,0,0,0,
2026-03-13,282,47,47,0,0,0,0,0,0,
2026-03-16,282,53,53,0,0,0,0,0,0,
2026-03-17,282,56,0,0,0,0,0,0,0,
2026-03-18,282,60,0,0,0,0,0,0,0,
2026-03-19,282,41,0,0,0,0,0,0,0,
2026-03-20,282,44,0,0,0,0,0,0,0,
2026-03-23,282,36,0,0,0,0,0,0,0,
2026-03-24,282,39,0,0,0,0,0,0,0,
2026-03-25,282,43,0,0,0,0,0,0,0,
2026-03-26,282,44,0,0,0,0,0,0,0,
2026-03-27,282,42,0,0,0,0,0,0,0,
2026-03-30,282,41,0,0,0,0,0,0,0,
2026-03-31,282,32,0,0,0,0,0,0,0,
2026-04-01,282,33,0,0,0,0,0,0,0,
2026-04-02,282,33,0,0,0,0,0,0,0,
2026-04-03,282,33,0,0,0,0,0,0,0,
2026-04-07,282,34,0,0,0,0,0,0,0,
2026-04-08,282,41,0,0,0,0,0,0,0,
2026-04-09,282,39,0,0,0,0,0,0,0,
2026-04-10,282,39,0,0,0,0,0,0,0,
2026-04-13,282,39,0,0,0,0,0,0,0,
2026-04-14,282,43,0,0,0,0,0,0,0,
2026-04-15,282,47,0,0,0,0,0,0,0,
2026-04-16,282,47,0,0,0,0,0,0,0,
2026-04-17,282,49,0,0,0,0,0,0,0,
2026-04-20,281,45,0,0,0,0,0,0,0,
2026-04-21,281,46,0,0,0,0,0,0,0,
2026-04-22,281,47,0,0,0,0,0,0,0,
2026-04-23,281,57,0,0,0,0,0,0,0,
2026-04-24,281,56,56,0,0,0,0,0,0,
2026-04-27,281,56,56,0,0,0,0,0,0,
2026-04-28,281,53,53,0,0,0,0,0,0,
2026-04-29,281,57,57,0,0,0,0,0,0,
2026-04-30,281,49,49,0,0,0,0,0,0,
