launch_episode_id,instrument,episode_start_signal_date,episode_first_execution_date,launch_effective_date,episode_end_signal_date,episode_reset_reason,event_count,executable_event_count,launch_detector_version,launch_detector_config_hash
EP2_LAUNCH_DETECTOR_V0_SZ000166_20230728_f6ed85b7d4,SZ000166,2023-07-28,2023-07-31,2023-07-31,2023-09-01,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000166_20240426_490883f8a1,SZ000166,2024-04-26,2024-04-29,2024-04-29,2024-05-29,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000166_20240925_b6f3a2fdad,SZ000166,2024-09-25,2024-09-26,2024-09-26,2024-11-04,ended_after_no_signal_gap,4,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000166_20250625_5480c0224e,SZ000166,2025-06-25,2025-06-26,2025-06-26,2025-08-08,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000166_20250815_3749bcc33e,SZ000166,2025-08-15,2025-08-18,2025-08-18,2025-09-15,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000301_20210625_ac4364c5e0,SZ000301,2021-06-25,2021-06-28,2021-06-28,2021-08-09,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000301_20220610_153653712b,SZ000301,2022-06-10,2022-06-13,2022-06-13,2022-07-12,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000301_20220728_8e0f61d056,SZ000301,2022-07-28,2022-07-29,2022-07-29,2022-09-05,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000301_20230131_893f93b42a,SZ000301,2023-01-31,2023-02-01,2023-02-01,2023-03-01,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000301_20230731_501c28fac0,SZ000301,2023-07-31,2023-08-01,2023-08-01,2023-08-29,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000301_20240927_d6ac1b51f2,SZ000301,2024-09-27,2024-09-30,2024-09-30,2024-11-05,ended_after_no_signal_gap,3,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000301_20241114_d0cd8e5ff7,SZ000301,2024-11-14,2024-11-15,2024-11-15,2024-12-13,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000301_20250821_48e7c72905,SZ000301,2025-08-21,2025-08-22,2025-08-22,2025-09-18,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000301_20251229_47047083d2,SZ000301,2025-12-29,2025-12-30,2025-12-30,2026-01-29,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000333_20190225_702d396fa2,SZ000333,2019-02-25,2019-02-26,2019-02-26,2019-03-25,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000333_20190401_69569753a4,SZ000333,2019-04-01,2019-04-02,2019-04-02,2019-04-30,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000333_20190701_f0d8d4411c,SZ000333,2019-07-01,2019-07-02,2019-07-02,2019-07-29,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000333_20191031_1ee31a12fc,SZ000333,2019-10-31,2019-11-01,2019-11-01,2019-11-29,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000333_20200701_37c6efb5b6,SZ000333,2020-07-01,2020-07-02,2020-07-02,2020-08-03,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000333_20201029_cc2016f536,SZ000333,2020-10-29,2020-10-30,2020-10-30,2020-12-07,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000333_20211228_e1f01f4085,SZ000333,2021-12-28,2021-12-29,2021-12-29,2022-02-09,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000333_20230608_18104f5288,SZ000333,2023-06-08,2023-06-09,2023-06-09,2023-07-10,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000333_20240930_5933919f96,SZ000333,2024-09-30,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20171031_feb2ff66ac,SZ000338,2017-10-31,2017-11-01,2017-11-01,2017-12-04,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20180604_14b6939bd3,SZ000338,2018-06-04,2018-06-05,2018-06-05,2018-07-12,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20190125_993b909c1c,SZ000338,2019-01-25,2019-01-28,2019-01-28,2019-04-01,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20190408_e03b580f92,SZ000338,2019-04-08,2019-04-09,2019-04-09,2019-05-09,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20191101_05a0ecdf54,SZ000338,2019-11-01,2019-11-04,2019-11-04,2019-12-02,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20200102_331450e54f,SZ000338,2020-01-02,2020-01-03,2020-01-03,2020-02-07,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20200702_8e29663195,SZ000338,2020-07-02,2020-07-03,2020-07-03,2020-08-03,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20201105_47219e12aa,SZ000338,2020-11-05,2020-11-06,2020-11-06,2020-12-15,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20210113_61d79a1b09,SZ000338,2021-01-13,2021-01-14,2021-01-14,2021-02-10,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20210802_e5b14e9f75,SZ000338,2021-08-02,2021-08-03,2021-08-03,2021-09-02,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20230130_4c4098e89e,SZ000338,2023-01-30,2023-01-31,2023-01-31,2023-03-20,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20230508_943ec9f646,SZ000338,2023-05-08,2023-05-09,2023-05-09,2023-06-05,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20230731_1e52a9dde9,SZ000338,2023-07-31,2023-08-01,2023-08-01,2023-08-28,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20231016_a42f7178a2,SZ000338,2023-10-16,2023-10-17,2023-10-17,2023-11-22,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20240930_9ac7b4760e,SZ000338,2024-09-30,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20250108_fc9144e990,SZ000338,2025-01-08,2025-01-09,2025-01-09,2025-02-13,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20250221_077b0582cd,SZ000338,2025-02-21,2025-02-24,2025-02-24,2025-03-21,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000338_20251103_d8ad75bc8b,SZ000338,2025-11-03,2025-11-04,2025-11-04,2025-12-08,ended_after_no_signal_gap,6,6,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000408_20211214_dbb875d087,SZ000408,2021-12-14,2021-12-15,2021-12-15,2022-01-27,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000408_20250312_eec0ac50e5,SZ000408,2025-03-12,2025-03-13,2025-03-13,2025-04-10,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000408_20250526_d59a16a4ff,SZ000408,2025-05-26,2025-05-27,2025-05-27,2025-06-24,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000408_20251201_48e898dd90,SZ000408,2025-12-01,2025-12-02,2025-12-02,2025-12-29,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000425_20221129_5157662018,SZ000425,2022-11-29,2022-11-30,2022-11-30,2022-12-27,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000425_20230109_2dd426674b,SZ000425,2023-01-09,2023-01-10,2023-01-10,2023-03-21,ended_after_no_signal_gap,7,7,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000425_20230714_4c4c62d838,SZ000425,2023-07-14,2023-07-17,2023-07-17,2023-08-11,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000425_20240206_e58b179f85,SZ000425,2024-02-06,2024-02-07,2024-02-07,2024-03-13,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000425_20240411_11aa295df9,SZ000425,2024-04-11,2024-04-12,2024-04-12,2024-05-20,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000425_20240930_f3ba7d4cd4,SZ000425,2024-09-30,2024-10-08,2024-10-08,2024-11-05,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000425_20250219_855852a1e8,SZ000425,2025-02-19,2025-02-20,2025-02-20,2025-04-02,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000425_20250722_e44282f034,SZ000425,2025-07-22,2025-07-23,2025-07-23,2025-08-19,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20180507_ee482c1c9b,SZ000538,2018-05-07,2018-05-08,2018-05-08,2018-06-05,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20190226_2462f85a28,SZ000538,2019-02-26,2019-02-27,2019-02-27,2019-03-26,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20190409_e485b25adf,SZ000538,2019-04-09,2019-04-10,2019-04-10,2019-05-13,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20191014_dbf27ac63f,SZ000538,2019-10-14,2019-10-15,2019-10-15,2019-11-26,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20200429_7ce3dbc0f2,SZ000538,2020-04-29,2020-04-30,2020-04-30,2020-06-01,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20200703_6c3b7fa076,SZ000538,2020-07-03,2020-07-06,2020-07-06,2020-08-04,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20200901_282ce30145,SZ000538,2020-09-01,2020-09-02,2020-09-02,2020-09-30,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20210104_b659c1526f,SZ000538,2021-01-04,2021-01-05,2021-01-05,2021-02-04,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20210208_9a7d82e7d9,SZ000538,2021-02-08,2021-02-09,2021-02-09,2021-03-16,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20211231_02b6fde134,SZ000538,2021-12-31,2022-01-04,2022-01-04,2022-02-15,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20230504_f962d8567d,SZ000538,2023-05-04,2023-05-05,2023-05-05,2023-06-01,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20240416_f847712880,SZ000538,2024-04-16,2024-04-17,2024-04-17,2024-05-20,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000538_20240927_4cfdd9b895,SZ000538,2024-09-27,2024-09-30,2024-09-30,2024-11-05,ended_after_no_signal_gap,3,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20171102_c79d4de9c4,SZ000568,2017-11-02,2017-11-03,2017-11-03,2017-11-30,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20190211_b0b216bf24,SZ000568,2019-02-11,2019-02-12,2019-02-12,2019-03-11,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20190318_6920d721d0,SZ000568,2019-03-18,2019-03-19,2019-03-19,2019-04-16,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20200110_faf84c1b99,SZ000568,2020-01-10,2020-01-13,2020-01-13,2020-02-17,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20200701_e152889204,SZ000568,2020-07-01,2020-07-02,2020-07-02,2020-07-31,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20200828_b5b6f28eda,SZ000568,2020-08-28,2020-08-31,2020-08-31,2020-09-25,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20201029_8010fdc9e7,SZ000568,2020-10-29,2020-10-30,2020-10-30,2020-11-26,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20211203_aa2fed1719,SZ000568,2021-12-03,2021-12-06,2021-12-06,2021-12-31,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20230725_0032924eb7,SZ000568,2023-07-25,2023-07-26,2023-07-26,2023-08-22,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20240506_cdc89359bb,SZ000568,2024-05-06,2024-05-07,2024-05-07,2024-06-03,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20240930_5a90aeece8,SZ000568,2024-09-30,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20250314_c05e665874,SZ000568,2025-03-14,2025-03-17,2025-03-17,2025-04-14,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20250820_f2f4f177a4,SZ000568,2025-08-20,2025-08-21,2025-08-21,2025-09-22,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000568_20251110_383a2fd190,SZ000568,2025-11-10,2025-11-11,2025-11-11,2025-12-08,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000596_20191230_41c77f25ef,SZ000596,2019-12-30,2019-12-31,2019-12-31,2020-02-07,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000596_20200701_d933f7c849,SZ000596,2020-07-01,2020-07-02,2020-07-02,2020-07-30,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000596_20201214_e0adb0f61a,SZ000596,2020-12-14,2020-12-15,2020-12-15,2021-01-12,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000596_20211118_dc45819b3e,SZ000596,2021-11-18,2021-11-19,2021-11-19,2021-12-16,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000596_20220802_9f0635f50c,SZ000596,2022-08-02,2022-08-03,2022-08-03,2022-08-30,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000596_20230105_a6a4dcfaa2,SZ000596,2023-01-05,2023-01-06,2023-01-06,2023-02-10,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000596_20230831_db2cf7df64,SZ000596,2023-08-31,2023-09-01,2023-09-01,2023-09-28,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000596_20240506_9caf5bf7c8,SZ000596,2024-05-06,2024-05-07,2024-05-07,2024-06-03,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000596_20241008_5a8ff6ada2,SZ000596,2024-10-08,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
