primitive_id,primitive_family,industry,task,primitive_text,observable_token_list,formula_text_resolved,source_path_pattern_ids,source_feature_family_set,feature_asof_rule,effective_date_rule,reference_price_rule,denominator_scope,expected_direction,real_metric_name,real_metric_formula_text,null_adjusted_signal_status,manual_primitive_allowed_for_next_requirement,reason_if_not_allowed,atomic_primitive_candidate_for_next_requirement,candidate_formula_hash
E10P_68593afc51468cbe,negative_control_placebo_context,电子,launch_winner,atr20_pct_market_rank <= train_q80 and atr_like_20 >= train_q05 and amplitude_60 <= train_q70,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}, {""feature_name"": ""atr_like_20"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}, {""feature_name"": ""amplitude_60"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q70""}]",atr20_pct_market_rank <= train_q80 and atr_like_20 >= train_q05 and amplitude_60 <= train_q70,9bd9b1830f7d9745,cross_section_rank;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,5381003156b4ee67
E10P_228b89d21b8cabe0,negative_control_placebo_context,电子,launch_winner,atr20_pct_market_rank <= train_q80 and ret_20d_industry_rank <= train_q80 and money_price_coherence_20 <= train_q80,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}, {""feature_name"": ""ret_20d_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}, {""feature_name"": ""money_price_coherence_20"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}]",atr20_pct_market_rank <= train_q80 and ret_20d_industry_rank <= train_q80 and money_price_coherence_20 <= train_q80,9a58d659b37f0de4,cross_section_rank;volume_money,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,3a70be76402970ed
E10P_3194adde5c1df849,negative_control_placebo_context,电子,launch_winner,market_volatility_regime >= train_q10 and market_breadth_20d <= train_q70 and close_over_max_high_40 >= train_q05,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10""}, {""feature_name"": ""market_breadth_20d"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q70""}, {""feature_name"": ""close_over_max_high_40"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}]",market_volatility_regime >= train_q10 and market_breadth_20d <= train_q70 and close_over_max_high_40 >= train_q05,6b8b9d894bb917ec,industry_market_context;price_distance,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,16bcfccee2f505c0
E10P_09073440e50ae261,negative_control_placebo_context,电子,launch_winner,atr20_pct_market_rank <= train_q60 and atr_like_20 >= train_q05 and amplitude_60 <= train_q90,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60""}, {""feature_name"": ""atr_like_20"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}, {""feature_name"": ""amplitude_60"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90""}]",atr20_pct_market_rank <= train_q60 and atr_like_20 >= train_q05 and amplitude_60 <= train_q90,fadf3d97c8346447,cross_section_rank;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,89efc8a55a5318eb
E10P_b758424387384f0b,negative_control_placebo_context,电子,launch_winner,volatility_return_std_60 <= train_q80 and gap_open_pct >= train_q20 and high_close_ratio >= train_q05,"[{""feature_name"": ""volatility_return_std_60"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}, {""feature_name"": ""gap_open_pct"", ""feature_family"": ""kbar_candle_shape"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q20""}, {""feature_name"": ""high_close_ratio"", ""feature_family"": ""kbar_candle_shape"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}]",volatility_return_std_60 <= train_q80 and gap_open_pct >= train_q20 and high_close_ratio >= train_q05,ac8255612a40b262,kbar_candle_shape;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,5e7c73faf3c8dda0
E10P_dc2a6da703381a66,negative_control_placebo_context,电子,launch_winner,atr_like_20 <= train_q90 and prelaunch_drawdown_60d >= train_q05 and atr20_pct <= train_q90,"[{""feature_name"": ""atr_like_20"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90""}, {""feature_name"": ""prelaunch_drawdown_60d"", ""feature_family"": ""launch_lifecycle_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}, {""feature_name"": ""atr20_pct"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90""}]",atr_like_20 <= train_q90 and prelaunch_drawdown_60d >= train_q05 and atr20_pct <= train_q90,b2f73f683e559681,launch_lifecycle_context;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,ba410ea220b9479b
E10P_f06a8da6763dffa4,negative_control_placebo_context,电子,launch_winner,atr_like_20 <= train_q80 and gap_open_pct >= train_q30 and atr_like_20 <= train_q50,"[{""feature_name"": ""atr_like_20"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}, {""feature_name"": ""gap_open_pct"", ""feature_family"": ""kbar_candle_shape"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30""}, {""feature_name"": ""atr_like_20"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q50""}]",atr_like_20 <= train_q80 and gap_open_pct >= train_q30 and atr_like_20 <= train_q50,5e4a9e455d3987de,kbar_candle_shape;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,51ae1fa06645f02f
E10P_53a92f223a100453,negative_control_placebo_context,电子,launch_winner,atr20_pct_market_rank <= train_q60 and volatility_return_std_10 >= train_q05 and amplitude_60 <= train_q90,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60""}, {""feature_name"": ""volatility_return_std_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}, {""feature_name"": ""amplitude_60"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90""}]",atr20_pct_market_rank <= train_q60 and volatility_return_std_10 >= train_q05 and amplitude_60 <= train_q90,848cca3e4faa59fe,cross_section_rank;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,c876ff1a408e9b10
E10P_d253227d5808840d,negative_control_placebo_context,电子,launch_winner,distance_to_low_120 >= train_q10 and amplitude_60 <= train_q90 and rank_evaporation_2d >= train_q30,"[{""feature_name"": ""distance_to_low_120"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10""}, {""feature_name"": ""amplitude_60"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90""}, {""feature_name"": ""rank_evaporation_2d"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30""}]",distance_to_low_120 >= train_q10 and amplitude_60 <= train_q90 and rank_evaporation_2d >= train_q30,1dbf6c4f4a727d4c,cross_section_rank;price_distance;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,aeb76a1675f6ebf4
E10P_5c0f09c69876cad4,negative_control_placebo_context,电子,launch_winner,ret_60d_industry_rank >= train_q20 and close_over_close_60d >= train_q20 and ret_20d_industry_rank >= train_q40,"[{""feature_name"": ""ret_60d_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q20""}, {""feature_name"": ""close_over_close_60d"", ""feature_family"": ""rolling_return"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q20""}, {""feature_name"": ""ret_20d_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40""}]",ret_60d_industry_rank >= train_q20 and close_over_close_60d >= train_q20 and ret_20d_industry_rank >= train_q40,aefc7028198ae6d1,cross_section_rank;rolling_return,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,14b92714a78b5bd5
E10P_264cc142c167b9c7,negative_control_placebo_context,电子,launch_winner,market_volatility_regime >= train_q10 and amplitude_60 <= train_q90 and ret_5d_market_rank <= train_q60,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10""}, {""feature_name"": ""amplitude_60"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90""}, {""feature_name"": ""ret_5d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60""}]",market_volatility_regime >= train_q10 and amplitude_60 <= train_q90 and ret_5d_market_rank <= train_q60,80695690e1c57a5f,cross_section_rank;industry_market_context;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,515c9109eb047912
E10P_f0a842530fbee9f3,negative_control_placebo_context,电子,launch_winner,amplitude_60 <= train_q90 and market_volatility_regime >= train_q20 and ret_5d_market_rank <= train_q60,"[{""feature_name"": ""amplitude_60"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90""}, {""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q20""}, {""feature_name"": ""ret_5d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60""}]",amplitude_60 <= train_q90 and market_volatility_regime >= train_q20 and ret_5d_market_rank <= train_q60,98cc7f00ee50c0a5,cross_section_rank;industry_market_context;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,ef16770404fa5caf
E10P_1cccff497a94d873,negative_control_placebo_context,电子,launch_winner,market_volatility_regime >= train_q20 and industry_relative_strength_vs_market_60d >= train_q05 and ret_40d >= train_q05,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q20""}, {""feature_name"": ""industry_relative_strength_vs_market_60d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}, {""feature_name"": ""ret_40d"", ""feature_family"": ""rolling_return"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}]",market_volatility_regime >= train_q20 and industry_relative_strength_vs_market_60d >= train_q05 and ret_40d >= train_q05,39e0890ecb371480,industry_market_context;rolling_return,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,aa775312ea9f5e8d
E10P_3cac8b79158fd63a,negative_control_placebo_context,电子,launch_winner,ret_5d_market_rank <= train_q80 and market_volatility_regime >= train_q40 and ret_20d_market_rank >= train_q05,"[{""feature_name"": ""ret_5d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}, {""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40""}, {""feature_name"": ""ret_20d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}]",ret_5d_market_rank <= train_q80 and market_volatility_regime >= train_q40 and ret_20d_market_rank >= train_q05,b4f312d204a89095,cross_section_rank;industry_market_context,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,aeaf5a03b1deb9ce
E10P_d6429e5bff6b25bf,negative_control_placebo_context,电子,launch_winner,atr20_pct_market_rank <= train_q80 and atr_like_10 >= train_q05 and volatility_return_std_5 <= train_q90,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}, {""feature_name"": ""volatility_return_std_5"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90""}]",atr20_pct_market_rank <= train_q80 and atr_like_10 >= train_q05 and volatility_return_std_5 <= train_q90,d758b2bffc5af2dc,cross_section_rank;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,4b4419262db37d03
E10P_29ebf5e47766ba4f,negative_control_placebo_context,电子,launch_winner,atr_like_20 <= train_q80 and distance_to_high_60 <= train_q95 and volatility_return_std_20 >= train_q10,"[{""feature_name"": ""atr_like_20"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}, {""feature_name"": ""distance_to_high_60"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q95""}, {""feature_name"": ""volatility_return_std_20"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10""}]",atr_like_20 <= train_q80 and distance_to_high_60 <= train_q95 and volatility_return_std_20 >= train_q10,ea729b124fb7e494,price_distance;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,863a3a0433d22560
E10P_c49644c23a1def6e,negative_control_placebo_context,电子,launch_winner,atr20_pct_market_rank <= train_q80 and market_volatility_regime >= train_q20 and volatility_return_std_60 <= train_q70,"[{""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}, {""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q20""}, {""feature_name"": ""volatility_return_std_60"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q70""}]",atr20_pct_market_rank <= train_q80 and market_volatility_regime >= train_q20 and volatility_return_std_60 <= train_q70,a6bf8f1121f61982,cross_section_rank;industry_market_context;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,bf93073adf97179c
E10P_3e4d266b0e9205e2,negative_control_placebo_context,电子,launch_winner,atr20_pct_industry_rank >= train_q40 and return_acceleration_20_60 >= train_q05 and market_volatility_regime >= train_q10,"[{""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40""}, {""feature_name"": ""return_acceleration_20_60"", ""feature_family"": ""rolling_return"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}, {""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10""}]",atr20_pct_industry_rank >= train_q40 and return_acceleration_20_60 >= train_q05 and market_volatility_regime >= train_q10,771cd2e7aa6e6325,cross_section_rank;industry_market_context;rolling_return,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,996dc4319e5906e4
E10P_165a04d26b35d682,negative_control_placebo_context,电子,launch_winner,market_volatility_regime >= train_q20 and atr20_pct_market_rank >= train_q10 and market_breadth_20d <= train_q70,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q20""}, {""feature_name"": ""atr20_pct_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10""}, {""feature_name"": ""market_breadth_20d"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q70""}]",market_volatility_regime >= train_q20 and atr20_pct_market_rank >= train_q10 and market_breadth_20d <= train_q70,50fbb90aa112a76c,cross_section_rank;industry_market_context,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,bdaec95d4a196325
E10P_e943f47006db02d2,negative_control_placebo_context,电子,launch_winner,atr_like_20 <= train_q80 and gap_open_pct >= train_q30 and atr_like_20 >= train_q50,"[{""feature_name"": ""atr_like_20"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}, {""feature_name"": ""gap_open_pct"", ""feature_family"": ""kbar_candle_shape"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30""}, {""feature_name"": ""atr_like_20"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q50""}]",atr_like_20 <= train_q80 and gap_open_pct >= train_q30 and atr_like_20 >= train_q50,849b59596eb284aa,kbar_candle_shape;volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,ac6bf44f918a459e
E10P_b447a3bcb176167e,negative_control_placebo_context,电子,launch_winner,volatility_return_std_60 <= train_q80 and atr_like_10 <= train_q90 and atr_like_10 >= train_q05,"[{""feature_name"": ""volatility_return_std_60"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80""}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q90""}, {""feature_name"": ""atr_like_10"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05""}]",volatility_return_std_60 <= train_q80 and atr_like_10 <= train_q90 and atr_like_10 >= train_q05,78f5ab4ee5d41519,volatility_range,feature_asof_date = signal_date,next_trading_day(signal_date),next_open,industry_task_fold_eligible_oof_rows,higher_positive_rate_than_fold_baseline,launch_primitive_oof_lift_vs_industry_task_fold_baseline,weighted candidate positive rate / weighted fold baseline positive rate,not_evaluated,False,not_evaluated,False,99a05014cafea370
